,sentence,classification,set
1339,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 459725929 3217380708 1449131080 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1449131080 3218693969 994485099 3217380708 2994748777 3218693969 3777168895 2041434490 3118255683 3218693969 3777168895 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469 2246728737 3835273908,1.0,valid
1340,3189457552 3194612514 2968968094 1257718710 2968968094 2142032900 2968968094 2117068077 2976033787 1755363164 2246699815 2806018737 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245384272 74537039 3217380708 4121755354 3218693969 994485099 3217380708 368531313 3189457552 1078211001 2968968094 2213350725 3189457552 1078211001 3217380708 368531313 3218693969 951226070 3218693969 951226070 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1188634672 2976033787 3836271195 2968968094 516041383 2976816164 4214532707 3189457552 2950679810 3217380708 111711661 2041434490 1100037548 3218693969 3777168895 3217380708 4121755354 3218693969 994485099 3217380708 3334525955 2245384272 73745272 2245277810 1914229733 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720 2968968094 2119439498 2968968094 2142032900 2968968094 2119439498,1.0,valid
1341,882399112 3337745083 3217380708 2901758233 2041434490 1100037548 3218693969 3776905034 3218693969 98513984 3218693969 951226070 3217380708 3982076256 3217380708 2353112200 3218693969 994485099 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 1243995854 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 3217380708 2154975788 3218693969 572760528 2092489639 744340421 2041434490 2434373675 3218693969 3777168895 2976033787 2463614838 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077,1.0,valid
1342,864942730 10565946 3217380708 3974650111 2092489639 2975116251 2246728737 3657471097 3217380708 1059124080 2041434490 631553871 2976816164 1243995854 3217380708 2154975788 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2353112200 3218693969 3777168895 2041434490 3118255683 3218693969 725322217 2041434490 3118255683 3218693969 3777168895 3217380708 2154975788 3218693969 572760528 2092489639 2530048747 2041434490 2434373675 3218693969 3777168895 2245384272 2257970297 2245384272 912632640 2976033787 1730555933 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 847957139 1083852209,1.0,valid
1343,864942730 1510328189 2246699815 4222851645 847961216 717512901 2245384272 3908647167 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 2424530656 2245384272 74537039 3217380708 4089138501 3218693969 994485099 3217380708 2360741695 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 951226070 3217380708 3182824521 2041434490 1101907775 3217380708 1445852595 847957139 1083852209 3217380708 3982076256 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3124581743 2246728737 422715066 2246728737 3537119515,1.0,valid
1344,882399112 485458970 2245273601 2845936339 882399112 485458970 864674487 431202968 3217380708 3162837314 3218693969 951226070 3218693969 951226070 3217380708 2154975788 3218693969 951226070 3218693969 951226070 2976816164 1243995854 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 3217380708 2154975788 3218693969 994485099 3217380708 3162837314 864674487 2115476908 2245384272 3129492592 2976033787 1730555933 2968968094 2117068077 2968968094 2117068077 3218693969 951226070 3218693969 98513984 3218693969 951226070,1.0,valid
1345,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 3035449400 2246728737 3818546315 3217380708 1449131080 3218693969 994485099 3217380708 2353112200 3218693969 994485099 3217380708 2994748777 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 1467778651 2246728737 3537119515 3217380708 3579962709 3218693969 951226070 3218693969 951226070 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 951226070 3217380708 2036328569 3189457552 4197146180 3217380708 1495702616 3218693969 951226070 3218693969 951226070 2245277810 3644937218 847694221 2575704555 2245384272 73745272 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3537123720 2246728737 3835273908,1.0,valid
1346,2850007887 3374980050 864942730 1987872597 2968968094 1408048745 2976033787 1739309282 2245384272 3599139274 3217380708 4121755354 3218693969 994485099 3217380708 1135286194 864674487 431202968 2245273601 4002801397 2245384272 4003049590 864674487 2222621677 2246728737 3975275337 2245277810 68671624 882399112 485463469 882399112 485463469 882399112 485463469 3217380708 4160330003 847957139 1083852209 3217380708 1857396528 882399112 3337745083 3218693969 994485099 2976033787 675765711 864662311 266675433 2976033787 4143260864 847690172 1188634672 2245384272 3957580956 3217380708 2697110228 2041434490 3460898310 3189457552 3376021752 3217380708 1739267982 3218693969 994485099 2245384272 73745272 2245277810 1914229733 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720 2968968094 1408048745,1.0,valid
1347,3189457552 1078211001 2968968094 1257718710 2968968094 2142032900 2968968094 2142032900 2968968094 416356657 2132511834 831463242 3217380708 3041847890 3218693969 994485099 3217380708 2473389857 2092489639 661198382 3218693969 571993904 3218693969 3143742014 3189457552 1078999752 2968968094 2586165630 3218693969 994485099 3217380708 2353112200 3218693969 994485099 3217380708 606428793 864942730 10565946 2132511834 3510196525 2976033787 298374928 2968968094 1824088295 3217380708 1761226683 3218693969 994485099 3217380708 1137369414 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245273601 3081284555 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245273601 548743766 2246728737 3537119515 2246728737 3537119515,1.0,valid
1348,882399112 485463469 2245277810 1312131881 882399112 485463469 882399112 485463469 3217380708 3933537673 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245384272 3957580956 847690172 314526925 2245384272 562443903 2245273601 1735424888 864662311 1542633699 2245273601 4073938295 847961216 1362518133 2246699815 1054767590 864942730 1510328189 3217380708 2994748777 3218693969 994485099 3217380708 3796841743 2092489639 662511025 2968968094 2803848648 2968968094 2142032900 2968968094 1276993226 3217380708 2510215966 864942730 10565946 3217380708 3176806076 2041434490 1100037548 3218693969 540046244 2092489639 3345225135 3217380708 3820826669 3218693969 994485099 2245384272 2251845666 2246728737 3542456614 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,1.0,valid
1349,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 3035449400 2246728737 3818546315 3217380708 1449131080 3218693969 994485099 3217380708 2353112200 3218693969 994485099 3217380708 2353112200 3218693969 994485099 3217380708 606428793 864942730 10565946 2132511834 831463242 2968968094 416356657 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 1257718710 3189457552 3203709451 2968968094 1785683843 2976033787 298374928 2132511834 3510196525 3217380708 606428793 864942730 10565946 2245273601 3081284555 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245273601 548743766 2246728737 3537119515 2246728737 3537119515 2246728737 3835273908,1.0,valid
1350,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 1910766508 3217380708 3234104871 864942730 10565946 2132511834 831463242 2968968094 416356657 2968968094 2119439498 3217380708 2154975788 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 994237755 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720,1.0,valid
1351,2865977551 3974000759 864942730 1971534293 864942730 1971534293 2092489639 814885194 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 2310811238 3217380708 2473389857 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 3918336191 847961216 1868602760 2245384272 773607102 2246728737 3542456614 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1188634672 2976033787 3836271195 2968968094 2117068077 2968968094 1276993226 3217380708 1842898132 3217380708 3334525955 3218693969 994485099 3217380708 3162837314 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 951226070,1.0,valid
1352,1016841875 3452535345 3217380708 2246340824 3218693969 951226070 3218693969 951226070 3217380708 3772302167 2041434490 1100037548 3218693969 3777168895 2246699815 1054767590 864942730 1510328189 847961216 1790668568 3217380708 3918336191 3218693969 994485099 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 2436343001 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 2510215966 864942730 10565946 2968968094 1910766508 2246728737 1861965050,1.0,valid
1353,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 459725929 3217380708 1449131080 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2577837950 2041434490 1100037548 3218693969 3776905034 3218693969 951226070 3217380708 2994748777 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469 2246728737 3835273908,1.0,valid
1354,1016841875 3452535345 3217380708 2246340824 3218693969 951226070 3218693969 951226070 3217380708 3772302167 2041434490 1100037548 3218693969 3777168895 2246699815 1054767590 864942730 1510328189 847961216 1790668568 3217380708 3918336191 3218693969 994485099 3217380708 2238101436 2976816164 2436343001 2041434490 631553871 3217380708 542690499 3189457552 1078211001 2968968094 1257718710 2968968094 2142032900 2968968094 2119439498 847957139 1083852209 2246728737 1861965050 3217380708 1857396528 882399112 3337745083 3218693969 951226070 3218693969 951226070,1.0,valid
1355,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 459725929 3217380708 1449131080 3218693969 994485099 3217380708 2353112200 3218693969 994485099 3217380708 2994748777 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1449131080 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3835273908,1.0,valid
1356,2865977551 3974000759 864942730 1971534293 864942730 1971534293 2092489639 2662228479 3217380708 3796841743 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 3820826669 2092489639 3345225135 3218693969 572760528 3217380708 1842898132 2968968094 1276993226 2968968094 2310811238 3217380708 3981762496 2245384272 2251845666 2246728737 3542456614 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4223976160 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246699815 1460383927 864942730 1510328189 2245384272 553666521 847690172 1188634672 2976033787 4151858217 2968968094 2117068077 2968968094 1257718710 3189457552 3203709451 2968968094 1257718710 2968968094 2117068077 2246728737 3657471097,1.0,valid
1357,1016841875 3452535345 3217380708 2246340824 3218693969 951226070 3218693969 951226070 3217380708 3772302167 2041434490 1100037548 3218693969 3777168895 2246699815 1054767590 864942730 1510328189 847961216 1790668568 3217380708 3918336191 3218693969 994485099 3217380708 2238101436 2976816164 2436343001 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 1849554589 2968968094 2803848648 2968968094 2119439498 2246728737 3657471097 2246728737 1861965050 3217380708 1857396528 882399112 3337745083 3218693969 951226070 3218693969 951226070,1.0,valid
1358,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 459725929 3217380708 1449131080 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 2994748777 3218693969 994485099 2246699815 1873428187 847336149 2451306927 864674487 921629099 2245384272 2835079913 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3545365497 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245384272 74537039 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 3217380708 1449131080 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3835273908,1.0,valid
1359,2865977551 2392622418 864942730 1971534293 864942730 1971534293 2968968094 2302361865 2976033787 1739309282 2245384272 3599139274 3217380708 4121755354 3218693969 994485099 3217380708 1135286194 864674487 617798156 2976033787 1486598263 2968968094 2117068077 2968968094 2142032900 2968968094 2117068077 3217380708 4160330003 847957139 1083852209 3217380708 1857396528 882399112 3337745083 3218693969 994485099 2976033787 675765711 864662311 266675433 2976033787 4143260864 847690172 1188634672 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 994237755 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720 2968968094 2302361865,1.0,valid
1360,864674487 2076190208 2246728737 3975275337 3217380708 3162837314 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245384272 3957580956 847690172 314526925 2245384272 562443903 2245273601 1735424888 864662311 1542633699 2245273601 4073938295 847961216 1362518133 2246699815 4222851645 864942730 1510328189 2245273601 2603173879 2092489639 211903143 2968968094 2803848648 2968968094 2119439498 2976816164 1190989288 847961216 1693589848 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245384272 2766092170 2976033787 1730555933 2968968094 2117068077 2968968094 2117068077 3217380708 3974650111 864942730 10565946 2245384272 1583799011 2245384272 3624155 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,1.0,valid
1361,3189457552 3203709451 2968968094 1257718710 2968968094 2117068077 2976033787 1730555933 2968968094 2117068077 2968968094 1257718710 2245384272 4203454020 847961216 717512901 2246699815 4222851645 864942730 1510328189 2245273601 2424530656 2245384272 74537039 3217380708 4089138501 3218693969 994485099 3217380708 2360741695 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 951226070 3217380708 3182824521 2041434490 1101907775 3217380708 1445852595 847957139 1083852209 3217380708 3982076256 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3124581743 2246728737 422715066 2246728737 3537119515,1.0,test
1362,3189457552 2950679810 3217380708 111711661 2041434490 1100037548 3218693969 3777168895 3217380708 4121755354 3218693969 994485099 3217380708 3334525955 2976033787 3836271195 847690172 1188634672 2245384272 562443903 2245273601 3081284555 864662311 1542633699 2976033787 298374928 2132511834 3510196525 3217380708 606428793 864942730 10565946 3217380708 2353112200 3218693969 951226070 3218693969 951226070 3217380708 2369690741 864942730 10565946 2092489639 661260331 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 1276993226 3217380708 1761226683 3218693969 994485099 3217380708 1761226683 2968968094 1824088295 3218693969 951226070 3218693969 98513984 3218693969 951226070 3218693969 572760528 2968968094 516041383 2976816164 4214532707 2968968094 2119439498 2968968094 2142032900 2968968094 2119439498 2245384272 73745272 2245277810 1914229733 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720,1.0,test
1363,3189457552 2950679810 3217380708 111711661 2041434490 1100037548 3218693969 3777168895 3217380708 4121755354 3218693969 994485099 3217380708 3334525955 2976033787 3836271195 847690172 1188634672 2245384272 562443903 2245273601 1735424888 864662311 1542633699 2245273601 4073938295 847961216 1362518133 2246699815 3315826729 864942730 1510328189 2245384272 3995043796 864674487 2222621677 2246728737 3975275337 2245384272 74537039 3217380708 4121755354 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 68650007 3189457552 4194776273 3218693969 3143719699 3218693969 3776905034 2041434490 1100037548 2968968094 516041383 2976816164 4214532707 2968968094 2119439498 2968968094 2142032900 2968968094 2119439498 2245384272 73745272 2245277810 1914229733 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720,1.0,test
1364,3189457552 2950679810 3217380708 111711661 2041434490 1100037548 3218693969 3777168895 3217380708 4121755354 3218693969 994485099 3217380708 3334525955 2976033787 3836271195 847690172 1188634672 2245384272 562443903 2245273601 1735424888 864662311 1542633699 2245273601 4073938295 847961216 1362518133 2246699815 3315826729 864942730 1510328189 2245384272 3995043796 864674487 2222621677 2246728737 3975275337 2245384272 74537039 3217380708 4121755354 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 64070612 2041434490 1100037548 3218693969 3776905034 3218693969 98513984 3218693969 98513984 3218693969 951226070 2968968094 516041383 2976816164 4214532707 2968968094 2119439498 2968968094 2142032900 2968968094 2119439498 2245384272 73745272 2245277810 1914229733 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720,1.0,test
1365,2865977551 3974000759 864942730 1971534293 864942730 1971534293 2092489639 2662228479 3217380708 3796841743 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 3820826669 2092489639 3345225135 3218693969 572760528 3217380708 1842898132 2968968094 1276993226 2968968094 2310811238 3217380708 3981762496 2245384272 2251845666 2246728737 3542456614 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1188634672 2976033787 4151858217 2968968094 2117068077 2968968094 2117068077 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3657471097,1.0,test
1366,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 1276993226 3217380708 1694105890 847336149 1767203358 864662311 2328129879 2968968094 1276993226 2968968094 2119439498 3217380708 2154975788 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 994237755 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720,1.0,test
1367,2865977551 3974000759 864942730 1971534293 864942730 1971534293 2092489639 2662228479 3217380708 3796841743 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 3983062349 3217380708 3796970912 2092489639 661260331 3218693969 572760528 3217380708 4089138501 2245384272 618671879 2246728737 3542456614 2968968094 1793973951 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 98513984 3218693969 951226070 2246728737 3657471097,1.0,test
1368,2865977551 2100044481 3189457552 2501809103 3217380708 368531313 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 3983062349 3217380708 3796970912 2092489639 661260331 3218693969 572760528 3217380708 4089138501 2245384272 618671879 2246728737 3542456614 2968968094 2803848648 2968968094 2310811238 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 864942730 1971534293 864942730 1971534293,1.0,test
1369,2865977551 2392622418 864942730 1971534293 864942730 1971534293 2968968094 2302361865 2976033787 1739309282 2245384272 3599139274 3217380708 4121755354 3218693969 994485099 3217380708 1135286194 864674487 431202968 2245273601 4004218203 2245277810 68671624 882399112 485463469 882399112 485463469 882399112 485463469 2245277810 68671624 882399112 485463469 882399112 485463469 882399112 485463469 3217380708 4160330003 847957139 1083852209 3217380708 1857396528 882399112 3337745083 3218693969 994485099 2976033787 675765711 864662311 266675433 2976033787 4143260864 847690172 1188634672 2245384272 3957580956 3217380708 2697110228 2041434490 3460898310 3189457552 3376021752 3217380708 1739267982 3218693969 994485099 2245384272 73745272 2245277810 1914229733 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720 2968968094 2302361865,1.0,test
1370,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 3035449400 2246728737 3818546315 3217380708 1449131080 3218693969 994485099 3217380708 2353112200 3218693969 994485099 3217380708 2994748777 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 1467778651 2246728737 3537119515 3217380708 3579962709 3218693969 951226070 3218693969 951226070 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 951226070 3217380708 68650007 3189457552 4197146180 3217380708 1495702616 3218693969 3777168895 2041434490 1100037548 2245277810 3644937218 847694221 2575704555 2245384272 73745272 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3537123720 2246728737 3835273908,1.0,test
1371,3351556771 1880637161 3218693969 54936104 3217380708 64070612 2041434490 1100037548 3218693969 4179862704 3217380708 2353112200 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 3315826729 864942730 1510328189 2245384272 3995043796 864674487 2222621677 2246728737 3975275337 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1188634672 2976033787 3836271195 2968968094 516041383 2976816164 4214532707 3189457552 2950679810 3217380708 111711661 2041434490 1100037548 3218693969 3777168895 3217380708 4121755354 3218693969 994485099 3217380708 3334525955 2245384272 73745272 2245277810 1914229733 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720 2968968094 2119439498 2968968094 2142032900 2968968094 2119439498,1.0,test
1372,882399112 3337745083 3217380708 1857396528 3217380708 3980805843 3217380708 2238101436 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 1243995854 2041434490 631553871 3217380708 738308006 847957139 1083852209 3217380708 2154975788 3218693969 994485099 3217380708 3124581743 2246728737 422715066 3217380708 2370996728 864942730 10565946 2092489639 2971716993 3218693969 572760528 2246728737 3657471097 3217380708 2154975788 3218693969 994485099 3217380708 1999904870 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245900962 1899422126 2245900962 2306765970 2976033787 4174067669 2968968094 2117068077 2968968094 2117068077,1.0,test
1373,2865977551 2392622418 864942730 1971534293 864942730 1971534293 2968968094 2302361865 2976033787 1739309282 2245384272 3599139274 3217380708 4121755354 3218693969 994485099 3217380708 1135286194 864674487 431202968 2245273601 4004218203 2245277810 68671624 882399112 485463469 882399112 485463469 882399112 485463469 2245277810 68671624 882399112 485463469 882399112 485463469 882399112 485463469 3217380708 4160330003 847957139 1083852209 3217380708 1857396528 882399112 3337745083 3218693969 994485099 2976033787 675765711 864662311 266675433 2976033787 4143260864 847690172 1188634672 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 2238101436 3217380708 1842898132 2968968094 4256629345 3189457552 3195927545 2976816164 2481527108 2246728737 1861965050 2246728737 1861965050 3218693969 951226070 3218693969 951226070 2968968094 2302361865,1.0,test
1374,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 459725929 3217380708 1449131080 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 2473389857 2092489639 662511025 2968968094 2803848648 2968968094 2142032900 2968968094 1276993226 3217380708 2510215966 864942730 10565946 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469 3217380708 1449131080 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3835273908,1.0,test
1375,3189457552 2950679810 3217380708 368531313 3217380708 3334525955 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 951226070 2245384272 618671879 2246728737 3542456614 2976033787 3836271195 847690172 1188634672 2245384272 562443903 2245273601 3081284555 864662311 1542633699 2976033787 298374928 2132511834 3510196525 3217380708 606428793 864942730 10565946 3217380708 2353112200 3218693969 994485099 3217380708 3982076256 3217380708 64070612 2041434490 1100037548 3218693969 3776905034 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2370996728 864942730 10565946 2092489639 661260331 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 1276993226 3217380708 1761226683 3218693969 994485099 3217380708 1761226683 2968968094 1824088295 3218693969 951226070 3218693969 98513984 3218693969 951226070 3218693969 572760528 2968968094 516041383 2976816164 4214532707 2968968094 2119439498 2968968094 2142032900 2968968094 2119439498,1.0,test
