,sentence,classification
1411,3218693969 951226070 3218693969 98513984 3218693969 3776905034 2041434490 3118255683 3218693969 3777168895 3217380708 2994748777 2246699815 729796064 2092489639 435232729 2968968094 2803848648 2968968094 1257718710 3189457552 3203709451 2968968094 1257718710 2968968094 2803848648 864942730 1510328189,1
1412,2246699815 1070821685 3217380708 2994748777 3218693969 3777168895 2041434490 3118255683 3218693969 3776905034 3218693969 98513984 3218693969 951226070 864942730 1510328189 847957139 2591432844,1
1413,3218693969 951226070 3218693969 98513984 3218693969 3776905034 2041434490 3118255683 3218693969 3777168895 3217380708 2994748777 2246699815 1738265797 848128881 3012778962 2245384272 592593828 2246728737 3542456614 2245384272 592593828 2246728737 3542456614 864942730 1510328189,1
1414,3218693969 994485099 3217380708 1428903162 848127915 271903915 864942795 2378775366 864942730 2378779377 3218693969 951226070 3218693969 951226070 3217380708 3796841743 3217380708 3982076256 3217380708 658782932 2041434490 55489393 2968968094 3625967751 3217380708 2510215966 864942730 10565946 2092489639 2975116251 2246728737 3657471097 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,1
1415,2245384272 4003054055 2245277810 509010370 2245384272 4003054055 864674487 2222715027 2246699815 1349051879 847957139 2591432844 864942730 1510328189 2245273601 2345607301 2245384272 1506563592 2246728737 3542456614 2246728737 3537119515 2246728737 3537123720 864674487 2222715027 2246699815 1399127774 847961216 1362518133 2245273601 2635303940 2246728737 3537119515 2246728737 3537119515 864942730 1510328189,1
1416,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3579962709 2245273601 602889953 864674487 431202968 3217380708 1135286194 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1135286194 864674487 2076190208 2246728737 3975275337 2245384272 1583799011 2245384272 787069595 847961216 717723595 2246728737 3824063894,1
1417,847957139 2591432844 2246699815 1044537682 849275503 2669055056 3217380708 1686095578 3218693969 951226070 3218693969 951226070 3217380708 2036328569 3189457552 4197146180 3217380708 3982076256 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1514095308 848127915 271903915 864942795 2378775366 864942730 2378779377,1
1418,2976033787 1397494279 2976816164 773457308 2976816164 1930058827 864662311 265892994 2968968094 2119439498 2968968094 2117068077 2245900962 2389967757 2245897107 3492293582 2968968094 2119439498 2968968094 2117068077 2976033787 1397494279 2976033787 1421345390 2968968094 2117068077 2968968094 1276993226 3217380708 3327625720 3218693969 994494548 3217380708 1048504765 3217380708 1842898132 2968968094 1910766508 2976816164 1012780892 2246728737 1861965050 3218693969 3777168895 2041434490 2434373675 2092489639 4212936508 3217380708 2473389857 3218693969 951226070 3218693969 951226070 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 951226070 2246728737 1861965050,1
1419,3218693969 951226070 3218693969 951226070 3217380708 2646219661 3218693969 951226070 3218693969 951226070 3217380708 2994748777 2246699815 2565707957 3217380708 2994748777 3218693969 951226070 3218693969 98513984 3218693969 3776905034 2041434490 3118255683 3218693969 3777168895 2246703798 530250207 2245384272 773712949 847961216 717723595 2246728737 3824063894 3612926680 3632350815,1
1420,3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 4158944142 3217380708 1842114921 3217380708 3334525955 2976033787 3311784590 3217380708 970433791 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2968968094 2811394787 2092489639 2021812431 2246728737 3657471097 2968968094 2513428378 847957139 1083852209,1
1421,3218693969 951226070 3218693969 2753863138 2132511834 2297887526 3217380708 2355446912 3217380708 3983062349 3217380708 3596485316 2041434490 1100037548 3218693969 725322217 2041434490 1100037548 847961216 1868602760 2245384272 787069595 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1173125914 2246728737 3542456614,1
1422,2245384272 2685365051 2245277810 69470421 882399112 485463469 882399112 485463469 882399112 485463469 882399112 484537559,1
1423,3218693969 994485099 3217380708 2905660137 864662311 26234434 3218693969 951226070 3218693969 951226070 3217380708 1842898132 3217380708 2238101436 2976816164 2618049074 2976033787 1397494279 2976033787 3987247535 2132511834 1280488931 2968968094 416356657 2968968094 2119439498 2968968094 1824088295 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2119439498,1
1424,3218693969 951226070 3218693969 951226070 3217380708 3026394695 3217380708 369315086 3217380708 2240437263 3217380708 1842898132 2968968094 1824088295 2976033787 3987247535 2976033787 2536602154 2976816164 1173528643 2976033787 2448462321 3189457552 2697642734 2976033787 980291093 864662311 266675433 3218693969 2447748155 3218693969 2447748155 2968968094 2119439498 2968968094 416356657 2132511834 1280488931 864662311 26234434,1
1425,3218693969 994485099 3217380708 2246340824 1016841875 3452535345 3218693969 951226070 3218693969 951226070 3217380708 2850656190 3217380708 3982076256 3217380708 658782932 2041434490 55489393 2968968094 3625967751 3217380708 3234104871 864942730 10565946 2132511834 2296493092 3217380708 1842929960 3218693969 2070976245 2968968094 1275679867 2968968094 2142032900 2968968094 2142032900 2968968094 1276993226,1
1426,2976033787 3163918268 3217380708 3337420400 3217380708 1842898132 3218693969 994485099 3217380708 368531313 3217380708 369315086 3217380708 1136130381 864674487 2076190208 2246728737 3975275337 3189457552 1078211001 2968968094 2213350725 3189457552 1078211001 2968968094 1276993226 2968968094 2803848648 2092489639 2014255590 2246728737 3657471097 2976033787 1599425600 3217380708 3334525955 3217380708 3980805843 3217380708 1136130381 3217380708 1135286194 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 951226070 864674487 2076190208 2246728737 3975275337 3217380708 3921298496 3189457552 2697642734 864942730 10565946,1
1427,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1842898132 3217380708 3982076256 3217380708 1646240771 3217380708 3982076256 3217380708 1842898132 2968968094 1276993226 2968968094 1276993226 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 847336149 1774142290 864674487 921629099 2245384272 4008337421 2245384272 603510687 848128881 3121777292 2246728737 3818546315 2246728737 3818546315,1
1428,3218693969 994485099 3217380708 2246340824 1016841875 3452535345 3218693969 951226070 3218693969 951226070 3217380708 480680885 3217380708 3982076256 3217380708 871877728 3217380708 3982076256 3217380708 480680885 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3351556771 1791250428 2246703798 1822423834 2976033787 2035123431 2976033787 2974534217 2968968094 2117068077 2968968094 2803848648 2092489639 198581797 2968968094 2811394787 2968968094 2803848648 2968968094 2117068077,1
1429,3218693969 951226070 3218693969 951226070 3217380708 1637836422 3218693969 994485099 3217380708 368713488 3217380708 3983062349 3217380708 3886201961 2041434490 3460898310 3189457552 3376021752 2976033787 3482873808 2968968094 2117068077 2968968094 2803848648 2092489639 1634606847 2245384272 2257970297 2245384272 3624155 3217380708 4086265842 3217380708 4033380444 2041434490 1101907775 3217380708 553412256 2092489639 3044751281 3217380708 2370996728 864942730 10565946 3218693969 571978829 3218693969 98513984 3218693969 951226070 3217380708 3124581743 2246728737 422715066 2246728737 422715066 2968968094 2803848648 2968968094 2117068077 882399112 3337745083,1
1430,3218693969 3777168895 2041434490 2434373675 2092489639 4282315164 3217380708 553412256 3217380708 2309124039 2246699815 3341916169 3217380708 3772302167 2041434490 1100037548 3218693969 3776905034 3218693969 98513984 3218693969 98513984 3218693969 951226070 864942730 1510328189 2041434490 1100037548 3218693969 3776905034 3218693969 951226070 3217380708 1163048604 3217380708 2353112200 3218693969 951226070 3218693969 3776905034 2041434490 3118255683 3218693969 3776905034 3218693969 951226070,1
1431,2245384272 1583799011 2245273601 4223817698 847961216 3325086180 847957139 3419487909 2246728737 3537119515 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1173125914 2246728737 3542456614,1
1432,2246728737 3824063894 847961216 717723595 2245384272 787069595 2245384272 1167268241 2246703798 3224978178 3217380708 871877728 3217380708 3982076256 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3334525955 2976033787 1721149895 2968968094 517457164 2976033787 1721149895 3217380708 3334525955 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3982076256,1
1433,2976033787 1721149895 2976033787 1739309282 2968968094 2811394787 2092489639 1634606847 2245384272 2251883808 2246699815 1909986973 3217380708 2994748777 3218693969 951226070 3218693969 951226070 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 951226070 864942730 1510328189 2968968094 2803848648 2968968094 2117068077 2245384272 3129492592 864674487 2115476908 3217380708 3162837314 3218693969 994485099 3217380708 368531313 3217380708 368531313 3189457552 1078211001 2968968094 2213350725 3189457552 1078211001 3218693969 951226070 3218693969 951226070 3217380708 970433791 3218693969 951226070 3218693969 951226070 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 951226070,1
1434,3218693969 951226070 3217380708 970433791 2976033787 2531774451 2968968094 2811394787 2092489639 443741425 2968968094 2803848648 2968968094 1257718710 3189457552 3194612514 2245273601 806369437 2246728737 3537119515 2246728737 3537119515 3218693969 951226070 3218693969 951226070 3217380708 3933537673 3218693969 951226070 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469,1
1435,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3982076256 3217380708 3796841743 2092489639 1390916045 3217380708 3796841743 3217380708 1842898132 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 2968968094 4142616092 3217380708 3650394863 864942730 10565946 2246699815 2558454195 847957139 2591432844 864942730 1510328189,1
1436,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 4121755354 2245384272 3959185973 847698334 1135520514 2245273601 3080544270 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3537119515 2246728737 3824347764 864942795 2380703069,1
1437,2245384272 2251883808 2092489639 1923187777 2968968094 2811394787 2976033787 1186654798 864662311 266675433 2968968094 1824088295 3217380708 2510215966 864942730 10565946 2246699815 3328145258 847957139 2591432844 864942730 1510328189,1
1438,2976033787 1397494279 2976033787 1421345390 2976033787 2252049393 2976816164 4228237939 2976033787 788795039 3217380708 1184436594 864942730 10565946 2968968094 1276993226 2968968094 2117068077 3217380708 1301245444 864942730 10565946 3218693969 951239203 3218693969 2604585747 2246728737 1861965050 2976033787 1228528465 864662311 266675433 2968968094 516041383 2976816164 773457308 2976816164 809080546 864662311 265892994 2968968094 2119439498 2968968094 2117068077 2246699815 1211233089 864674487 2154935424 2246728737 3975275337 864942730 1510328189 2246728737 1861965050,1
1439,3218693969 994485099 3217380708 2905660137 864662311 26234434 3218693969 951226070 3218693969 951226070 3217380708 2720313463 3217380708 3983062349 3217380708 4089138501 3218693969 2752034647 2132511834 2297887526 2245384272 74537039 2245273601 4274980665 2246699815 3855312692 864662311 1533864325 864942730 1510328189 847957139 2599973650,1
1440,2246728737 3818546315 848128881 994637429 2246728737 3818546315 2246699815 2355616982 864942730 1510328189 2245384272 3995043796 864674487 1759589175 2976033787 3450671348 3217380708 3334525955 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1842898132 2968968094 1276993226 2968968094 1276993226 3217380708 1842898132 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3334525955,1
1441,3218693969 951226070 3217380708 3334525955 2976033787 1850082398 2092489639 932734850 3217380708 2284773903 3218693969 951226070 3218693969 951226070 3217380708 2360741695 3217380708 1932106328 2041434490 1101907775 2041434490 1101907775 3217380708 1198890718 1016841875 3452535345 3218693969 951226070 3218693969 951226070 3217380708 1871221615 864942730 10565946 3217380708 3982076256 3218693969 951226070 3218693969 98513984 3218693969 98513984 2245384272 3599391724 2246699815 492051864 2245384272 1167322652 2245384272 1583799011 2245273601 2423543607 2246728737 3537119515 2246728737 3537119515 864942730 1510328189,1
1442,3218693969 540046244 2041434490 1100037548 3217380708 36538691 3217380708 3796970912 2092489639 3044751281 3217380708 3820826669 3217380708 3820826669 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 2092489639 3534637918 3217380708 2370996728 864942730 10565946 2245273601 806369437 2246728737 3537119515 2246728737 3537119515 3217380708 4164236649 2041434490 3460898310 3189457552 3376021752 3217380708 3850913941 2041434490 1101907775 2976033787 3482873808 2968968094 2117068077 2968968094 2117068077,1
1443,2976033787 1816178031 2245384272 1924383628 2092489639 1634606847 2968968094 2803848648 2968968094 2119439498 2976816164 4140340356 3217380708 2154975788 3218693969 994485099 3217380708 368531313 3217380708 368531313 3189457552 1078211001 2968968094 2213350725 3189457552 1078211001 3218693969 951226070 3218693969 951226070 2968968094 2119439498 2968968094 2803848648 864662311 265892994 2968968094 2811394787 2092489639 662511025 3217380708 2473389857 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 951226070 3217380708 1469940320 3189457552 2697642734 864942730 10565946,1
1444,3218693969 994485099 3217380708 2309124039 2246699815 1054767590 847961216 1693331843 2976033787 649201019 2976033787 2974534217 2968968094 2117068077 2968968094 2803848648 2092489639 198581797 2968968094 2811394787 2968968094 2803848648 2968968094 2117068077 864942730 1510328189 3217380708 1135286194 3218693969 994485099 3217380708 4158944142 3217380708 2424973678 1016841875 3452535345 847957139 1083852209 864674487 2115476908 2245384272 3129492592 2976033787 1730555933 2968968094 2117068077 2968968094 2117068077,1
1445,3218693969 994485099 3217380708 2360741695 3217380708 2360741695 3218693969 951226070 3218693969 951226070 3217380708 4121755354 2245384272 2089117413 2092489639 1634606847 2968968094 2803848648 2968968094 2117068077 2976033787 623728226 847961216 1693331843 2246699815 2447826885 847961216 828869727 2246699815 1054767590 3217380708 2994748777 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 864942730 1510328189 864942730 1510328189 2968968094 2117068077 2968968094 2803848648 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070,1
1446,2246728737 1858577693 2976033787 3159834552 3189457552 2667063169 2976033787 3159834552 2246728737 1858577693 3189457552 2667063169 2976033787 3159834552 3189457552 2667063169 2246728737 1858577693,1
1447,2976816164 773457308 2976033787 1397494279 2976033787 1421345390 2976033787 2252049393 2976816164 360202480 3217380708 1353626381 3218693969 994494548 3217380708 1081775047 864942730 10565946 3218693969 951239203 3218693969 2604585747 2976033787 2300965267 2968968094 517457164 882399112 4041152544 2246728737 1861965050 2976033787 1228528465 2968968094 516041383 864662311 266675433 2968968094 517457164 2976033787 1236795370 2976816164 2433422477 2246699815 2323767245 2245384272 3995043796 864674487 2222715027 2246699815 2664995851 2246728737 3545365497 864942730 1510328189 864942730 1510328189 864662311 265892994 2246728737 1858577693 2246728737 1861965050,1
1448,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 4121755354 2245384272 3992410619 848128881 3012865236 2245384272 592504101 2245900962 3633369638 2245897107 3492293582 2246728737 3818546315,1
1449,2976033787 1721149895 2976033787 1739309282 2245384272 3129492592 864674487 2115476908 3217380708 3162837314 3218693969 951226070 3218693969 951226070 3217380708 368531313 3217380708 368531313 3218693969 994485099 3189457552 1078211001 2968968094 2213350725 3189457552 1078211001 2968968094 460073430 2132511834 1289643292 2968968094 416356657 2968968094 2117068077 3217380708 970433791 3218693969 951226070 3218693969 951226070 3217380708 1637836422 3218693969 951226070 3218693969 951226070 882399112 3337745083,1
1450,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3982076256 3217380708 3334525955 2976033787 1850082398 2092489639 932734850 3217380708 1871221615 864942730 10565946 3217380708 2284773903 2041434490 1101907775 3217380708 1932106328 3217380708 2360741695 3218693969 951226070 3218693969 951226070 3218693969 951226070 3218693969 951226070 3217380708 1198890718 2041434490 1101907775 1016841875 3452535345 2245384272 3599391724 2246699815 3554022385 864942730 1510328189 2092489639 435232729 2968968094 2803848648 2968968094 2119439498 2976816164 2167817320 3189457552 3195927545 2968968094 1257718710 2968968094 1257718710 3189457552 3195927545 2968968094 2119439498 2968968094 2803848648,1
1451,3218693969 951226070 3217380708 3579962709 2245273601 2903607685 2245384272 1583799011 2245384272 1510461303 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2119439498 2976816164 4140340356 2968968094 2119439498 2968968094 2803848648 3217380708 2154975788 3218693969 951226070 3218693969 951226070 3217380708 2424973678 3217380708 3909974435 3218693969 994485099 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469 1016841875 3452535345 864662311 265892994 3217380708 3579962709 3218693969 951226070 3218693969 951226070 3217380708 1637836422 3218693969 951226070 3218693969 951226070 882399112 3337745083 3218693969 951226070 3218693969 951226070 3217380708 1637836422 3218693969 951226070 882399112 3337745083,1
1452,2246728737 3537119515 2245273601 3995506898 2245273601 2292702565 2245273601 3995506898 864674487 2807496773 2246699815 1349051879 847957139 2591432844 864942730 1510328189 2246728737 3537119515 2246728737 3537119515 864674487 2807496773 2246699815 1349051879 847957139 2591432844 864942730 1510328189,1
1453,2976816164 1116101896 2976816164 4177307751 2976033787 2455275232 2968968094 1824088295 3217380708 1842898132 3217380708 2240437263 3217380708 369315086 3217380708 3026394695 3218693969 951226070 3218693969 951226070 864662311 26234434 3189457552 2697642734 2976033787 4158670456 3217380708 1301245444 864942730 10565946 3218693969 951239203 3218693969 2604585747 2092489639 2014255590 2246728737 3657471097 2968968094 2803848648 2968968094 2119439498 847961216 2570835912 2245384272 787069595 2245384272 1510461303 2245384272 1510461303 2245384272 1173125914 2246728737 3542456614,1
1454,2245384272 3152170373 2976816164 2318542907 2968968094 2131356872 3189457552 3194612514 2976033787 1370244756 2245277810 2930852949 1016841875 170894115 1016841875 170894115 1016841875 170894115 3189457552 3194612514 2968968094 2131356872 2245384272 3152170373 864662311 1535166686 864662311 1535166686,1
1455,2246728737 3657471097 2092489639 2021812431 2968968094 2803848648 2968968094 2803848648 2092489639 963029399 2968968094 2803848648 2968968094 2803848648 3217380708 499851596 2041434490 1090571167 3217380708 3183395256 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 480680885 3351556771 1791250428 3217380708 4280659919 2041434490 1100037548 3218693969 3776905034 3218693969 571978829 2092489639 3042542132,1
1456,3218693969 951226070 3217380708 3983062349 3217380708 36538691 2041434490 1101907775 3217380708 2284773903 3218693969 994485099 3217380708 2360741695 3218693969 951226070 3218693969 98513984 3218693969 98513984 2092489639 963029399 2968968094 2803848648 2968968094 416356657 2132511834 1289643292 2968968094 416356657 2968968094 2803848648 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,1
1457,2976033787 1721149895 3217380708 3925172229 2092489639 3346582092 2245384272 2257970297 2245384272 1510461303 2245384272 1510461303 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2803848648 2092489639 963029399 3217380708 2295519362 2041434490 1236033658 3351556771 3008098818 3217380708 2487927669 3217380708 3983062349 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 2968968094 2803848648 2968968094 2803848648 3217380708 3925172229 2976033787 1721149895 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 864942730 10565946 864942730 10565946,1
1458,3218693969 994485099 3217380708 2246340824 1016841875 3452535345 3218693969 951226070 3218693969 951226070 3217380708 480680885 3217380708 3796841743 2092489639 3346582092 3217380708 3796841743 3217380708 480680885 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3351556771 1791250428 2245384272 2257970297 2245384272 1510461303 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2803848648 2092489639 1634606847 2245384272 2257970297 2245384272 4023654873 864662311 1535166686 2968968094 2803848648 2968968094 2803848648,1
1459,2245384272 4003054055 2245277810 2060852840 2245384272 4003054055 864674487 2814583100 2245273601 930186977 2245277810 2057423023 1016841875 170894115 1016841875 170894115 1016841875 170894115 864662311 1542633699 2245384272 4003054055 864674487 2814583100 2245273601 930186977 2245277810 2057423023 1016841875 170894115 1016841875 170894115 1016841875 170894115 864662311 1542633699 2245384272 4003054055 864674487 2814583100 2245273601 930186977 2245277810 2057423023 1016841875 170894115 1016841875 170894115 1016841875 170894115 864662311 1542633699 864674487 2814583100 2245273601 930186977 2245277810 2057423023 1016841875 170894115 1016841875 170894115 1016841875 170894115 864662311 1542633699,1
1460,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 4121755354 2245384272 616374597 2246699815 3315826729 847961216 828869727 2246699815 2431311350 847957139 2591432844 864942730 1510328189 864942730 1510328189,1
1461,3218693969 994485099 3217380708 2905660137 3218693969 951226070 3218693969 951226070 3217380708 1842898132 3217380708 2238101436 2976816164 1012780892 2246728737 1861965050 2976033787 2843992054 2246728737 1858577693 2976033787 2455017113 2968968094 1824088295 2092489639 1620258790 2968968094 2803848648 2968968094 2119439498 2245384272 2257970297 2245384272 3624155 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 864662311 26234434,1
1462,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3579962709 2245273601 762870563 2246699815 4222851645 847961216 828869727 2246699815 2431311350 847957139 2591432844 864942730 1510328189 864942730 1510328189 2245384272 1506563592 2246728737 3542456614,1
1463,3218693969 951226070 3217380708 970433791 2976033787 1599425600 2976033787 2033915459 2246728737 1858577693 2132511834 1280488931 2968968094 416356657 2968968094 1257718710 3189457552 3194612514 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984,1
1464,3218693969 951226070 3217380708 3162837314 864674487 2115476908 2245384272 4003049590 2245273601 4223817698 847961216 3325086180 847957139 3419487909 2246728737 3537119515 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984,1
1465,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 970433791 2976033787 3311784590 3217380708 3925172229 2092489639 2975116251 2246728737 3657471097 3217380708 2510215966 2968968094 1824088295 864942730 10565946 864942730 10565946,1
1466,3217380708 3162837314 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 864674487 2459741777 3217380708 1135286194 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2309124039 2246699815 4037090848 864942730 1510328189 864942795 1510323402,1
1467,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2154975788 2976816164 3935867650 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2132511834 3727977332 3217380708 3255046070 864942730 10565946 2132511834 2296493092 3217380708 2809361097 864942730 10565946,1
1468,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2473389857 2092489639 3044292246 3217380708 3974650111 2976816164 4272365792 3217380708 2809361097 2132511834 2296493092 3217380708 3119383463 864942730 10565946 864942730 10565946 2245384272 3593041223 2246728737 3542456614 2245384272 3593041223 2246728737 3542456614 864942730 10565946,1
1469,3218693969 951226070 3217380708 3772302167 2246699815 729796064 2092489639 435232729 2968968094 2803848648 2968968094 2803848648 2092489639 1634606847 2245384272 2089117413 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2968968094 2803848648 2968968094 2803848648 864942730 1510328189 2041434490 1100037548 3218693969 3776905034 3218693969 98513984 3218693969 98513984,1
1470,2976816164 4268050912 3217380708 2154975788 3218693969 994485099 3217380708 2905660137 3218693969 951226070 3218693969 98513984 3218693969 951226070 864662311 26234434 2976033787 1236795370 2968968094 2811394787 2092489639 2021812431 2246728737 3657471097 2968968094 2803848648 2968968094 2119439498 2246728737 1858577693 2245384272 913947419 2245384272 1173125914 2246728737 3542456614,1
1471,2976033787 2015089002 2246699815 892756502 864674487 2077658817 3217380708 3162837314 3218693969 951226070 3218693969 951226070 3217380708 3918336191 847961216 1790668568 2246699815 411967733 2246728737 3545365497 864942730 1510328189 3218693969 951226070 3218693969 951226070 864942730 1510328189 2132511834 3510196525 3217380708 3234104871 864942730 10565946 2968968094 1276993226 2968968094 2117068077,1
1472,3218693969 994485099 3217380708 64070612 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2041434490 1101907775 3217380708 3182824521 3217380708 3983062349 3217380708 4089138501 2245384272 3624155 2245384272 912632640 2976033787 1730555933 2968968094 2117068077 2968968094 416356657 2132511834 1289643292 2968968094 416356657 2968968094 2117068077 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070,1
1473,3218693969 994485099 3217380708 2994748777 2246699815 1822332700 2246728737 3545365497 864942730 1510328189 3218693969 951226070 3218693969 951226070 3217380708 480680885 3217380708 3796841743 2092489639 3346582092 3217380708 3796841743 3217380708 480680885 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3351556771 1791250428 2245384272 2257970297 2245384272 1510461303 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2117068077 2976033787 1730555933 2245384272 912632640 2245384272 4023654873 864662311 1535166686 2968968094 2117068077 2968968094 2803848648,1
1474,3218693969 951226070 3217380708 3933537673 2245277810 136615304 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246699815 4038637638 864674487 2222715027 2245384272 4008337421 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2803848648 864942730 1510328189 864662311 1542631284 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984,1
1475,3218693969 994485099 3217380708 2284773903 2092489639 963029399 2968968094 2803848648 2968968094 2803848648 2092489639 2021812431 2246728737 3657471097 2968968094 2803848648 2968968094 2803848648 2041434490 3458774156 2041434490 3458774156 3217380708 111711661 3217380708 3796841743 2092489639 2975116251 3217380708 3796841743 3217380708 368531313 3189457552 4195680018 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3657471097,1
1476,3218693969 994485099 3217380708 2223687999 999334238 3045022511 848128881 4069016315 2246728737 3818546315 2246728737 3818546315 864942730 2228063684 864942730 2228063684 3218693969 951226070 3218693969 951226070 3217380708 480680885 3217380708 3796841743 2092489639 3346582092 3217380708 3796841743 3217380708 480680885 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3351556771 1791250428 2245384272 2257970297 2245384272 1510461303 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2117068077 2976033787 1730555933 2245384272 912632640 2245384272 4008337421 864674487 2222715027 2246699815 4194366826 2245384272 1167322652 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1173125914 2246728737 3542456614 864942730 1510328189 2968968094 2117068077 2968968094 2803848648,1
1477,2976033787 1721149895 3217380708 1250165012 3217380708 3980805843 3217380708 3384631972 2968968094 1824088295 2976033787 2974534217 2968968094 2117068077 2968968094 2803848648 2092489639 2021812431 2968968094 2811394787 2246728737 3657471097 2132511834 2296565457 3217380708 1308598964 3217380708 4086265842 2245384272 618671879 2246728737 3542456614 2246728737 422715066 864942730 10565946,1
