,sentence,classification
1094,1016841875 3452535345 3217380708 2246340824 3218693969 994485099 3217380708 1842898132 2968968094 1910766508 2976816164 733326865 2041434490 631553871 3217380708 688505563 847961216 2341585586 2245273601 4223976160 2245384272 74537039 3217380708 4089138501 3218693969 54936104 3351556771 1880637161 3218693969 54936104 3217380708 3982076256 3217380708 2353112200 3218693969 572760528 2092489639 1255626466 2041434490 2434373675 3218693969 3777168895 2246728737 3657471097 2246699815 2661865929 864942730 1510328189 864942795 1510323402 3217380708 3982076256 3218693969 951226070 3218693969 951226070 2246728737 1861965050 2246728737 1861965050,0
1095,3351556771 1792562719 3218693969 54936104 3217380708 3847608821 2041434490 1101907775 3217380708 1311675632 847957139 1083852209 2245273601 2903607685 2245384272 74537039 3217380708 4089138501 3218693969 994485099 3217380708 1428903162 848127915 271903915 864942730 2378779377 864942795 2378775366 3218693969 951226070 3218693969 951226070 3217380708 1135286194 864674487 2076190208 2246728737 3975275337 3217380708 3579962709 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 951226070,0
1096,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2119439498 3217380708 2154975788 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2036328569 3189457552 4194776273 3218693969 3143719699 3218693969 98513984 3218693969 951226070,0
1097,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 1054767590 864942730 1510328189 3217380708 2309124039 3217380708 3983062349 3217380708 3820826669 2092489639 1389140885 3218693969 572760528 2246699815 3090652201 864674487 2222715027 2245384272 4008337421 2245384272 1510461303 2245384272 1173125914 2246728737 3542456614 864942730 1510328189 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 98513984 3218693969 951226070,0
1098,2865977551 2392622418 864942730 1971534293 864942730 1971534293 2968968094 2302361865 2976033787 1739309282 2245384272 3599139274 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2976033787 675765711 864662311 266675433 2976033787 4143260864 847690172 1188634672 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245273601 548743766 2246728737 3537119515 2246728737 3537119515 2968968094 2302361865,0
1099,2865977551 2392622418 864942730 1971534293 864942730 1971534293 2968968094 2302361865 2976033787 1739309282 2245384272 3599139274 3217380708 4121755354 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245384272 2835079913 864674487 2215059400 2245384272 4008337421 2245384272 1173125914 2246728737 3542456614 2976033787 675765711 864662311 266675433 2976033787 4143260864 847690172 1188634672 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245273601 548743766 2246728737 3537119515 2246728737 3537119515 2968968094 2302361865,0
1100,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 1054767590 864942730 1510328189 3217380708 2994748777 3218693969 994485099 3217380708 2994748777 3218693969 951226070 3218693969 98513984 3218693969 951226070 2246699815 1738265797 864942730 1510328189 848128881 3012778962 2245384272 603510687 2245384272 1173125914 2246728737 3542456614 2245384272 603510687 2245384272 1173125914 2246728737 3542456614 2245273601 3411158823 864662311 1542633699 2976033787 179419379 2114006677 2238033879 2968968094 1334177065 3217380708 1842898132 3217380708 1842898132 2968968094 1824088295 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070,0
1101,2865977551 2033980123 864942730 1971534293 864942730 1971534293 2092489639 332168919 2976816164 3405578652 2968968094 516041383 2976033787 732795900 2143075994 183631286 2968968094 1412710081 2968968094 2119439498 2245384272 2297583734 3217380708 4121755354 3218693969 994485099 3217380708 3983062349 3217380708 2720313463 2132511834 694069322 2041434490 458993620 3217380708 2687950697 2245384272 618671879 2246728737 3542456614 3218693969 951226070 3218693969 951226070 2246728737 1858577693 2968968094 2810604122 2092489639 2916997041 2246728737 3657471097 3217380708 2473389857 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 98513984 3218693969 951226070,0
1102,1016841875 3452535345 3217380708 2424973678 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3982076256 3217380708 1163048604 2092489639 3346539298 2245384272 2089117413 3217380708 2697110228 2041434490 1101907775 3217380708 1446633534 847957139 1083852209 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 1163048604 3218693969 951226070 3218693969 951226070 3217380708 2353112200 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 2115476908 2245384272 4008337421 2245384272 1173125914 2246728737 3542456614 3218693969 951226070 3218693969 951226070,0
1103,1016841875 3452535345 3217380708 2424973678 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3982076256 3217380708 2353112200 3218693969 994485099 3217380708 2238101436 3217380708 368531313 3189457552 4195680018 3217380708 368531313 3217380708 2238101436 3218693969 994485099 3217380708 3162837314 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 951226070 2976816164 172434485 2041434490 631553871 3217380708 542690499 3189457552 1078211001 2968968094 2131356872 847957139 1083852209 3218693969 951226070 3218693969 951226070 3217380708 1856075173 882399112 3337745083,0
1104,3189457552 1078211001 2968968094 2131356872 2976816164 172434485 2041434490 631553871 3217380708 542690499 847957139 1083852209 3217380708 2238101436 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 951226070 3217380708 368531313 3189457552 4195680018 3217380708 368531313 3217380708 2238101436 3218693969 994485099 3217380708 3162837314 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 951226070 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,0
1105,864942730 1510328189 2246699815 1054767590 847961216 1693331843 2976033787 623728226 2968968094 2117068077 2968968094 2117068077 3217380708 2994748777 3218693969 951226070 3218693969 951226070 3217380708 2353112200 3218693969 951226070 3218693969 951226070 3217380708 1163048604 2092489639 3346539298 2245384272 2089117413 3217380708 2697110228 2041434490 1101907775 3217380708 1446633534 847957139 1083852209 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 1163048604 3218693969 951226070 3218693969 951226070 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,0
1106,2865977551 2392622418 864942730 1971534293 864942730 1971534293 2968968094 2302361865 2976033787 1739309282 2245384272 3599139274 3217380708 4121755354 3218693969 994485099 3217380708 4089138501 2245384272 2849741637 864662311 1535166686 3217380708 3026394695 864662311 26234434 3218693969 951226070 3218693969 951226070 2976033787 675765711 864662311 266675433 2976033787 4143260864 847690172 1188634672 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245273601 548743766 2246728737 3537119515 2246728737 3537119515 2968968094 2302361865,0
1107,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 1054767590 864942730 1510328189 3217380708 2309124039 3217380708 3983062349 3218693969 951226070 3218693969 98513984 3218693969 3776905034 2041434490 1100037548 3217380708 553412256 2092489639 1389140885 3218693969 572760528 2246699815 1805166875 864942730 1510328189 848128881 3136829774 2245384272 603510687 2245384272 1510461303 2245384272 1173125914 2246728737 3542456614 2246728737 3818546315 2245273601 3411158823 864662311 1542633699 2976033787 179419379 2114006677 2238033879 2968968094 1334177065 3217380708 1842898132 3217380708 1842898132 2968968094 1824088295 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070,0
1108,2865977551 2033980123 864942730 1971534293 864942730 1971534293 2092489639 332168919 2976816164 3405578652 2968968094 516041383 2976033787 732795900 2143075994 183631286 2968968094 1412710081 2968968094 2119439498 2245384272 2297583734 3217380708 4121755354 3218693969 994485099 3217380708 1135286194 864674487 2115476908 2245384272 3994088662 2246728737 3542456614 3217380708 3026394695 864662311 26234434 3218693969 951226070 3218693969 951226070 2246728737 1858577693 2968968094 2810604122 2092489639 2916997041 2246728737 3657471097 3217380708 2473389857 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 98513984 3218693969 951226070,0
1109,882399112 3337745083 3217380708 2901758233 2041434490 1100037548 3218693969 3776905034 3218693969 98513984 3218693969 951226070 3217380708 3982076256 3217380708 2353112200 3218693969 994485099 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 172434485 2041434490 631553871 3217380708 542690499 3189457552 1078211001 2968968094 2131356872 847957139 1083852209 3217380708 2154975788 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 431202968 2245273601 2845936339 882399112 485458970 882399112 485458970 3218693969 951226070 3218693969 951226070,0
1110,864942730 10565946 3217380708 3974650111 2092489639 3346582092 2245384272 2089117413 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1059124080 2041434490 631553871 2976816164 2962959543 2976033787 2975316496 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 847957139 1083852209,0
1111,882399112 484537559 2245384272 2687568853 2245384272 4008337421 864674487 2115476908 3217380708 3162837314 3218693969 951226070 3218693969 951226070 3217380708 2154975788 3218693969 951226070 3218693969 951226070 2976816164 1243995854 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,0
1112,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 3035449400 2246728737 3818546315 3217380708 1449131080 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 2994748777 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 828793177 2246728737 3824063894 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 1582607016 2245273601 2424530656 2246699815 4222851645 864942730 1510328189 847961216 1362518133 2245273601 4066851934 2245273601 3004333805 2246728737 3537119515 2246728737 3537119515 2246699815 4222851645 864942730 1510328189 847961216 717512901 2245384272 3908647167 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3537119515 2245384272 4003049590 864674487 2215059400 2245384272 2835079913 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2246728737 3835273908,0
1113,1016841875 3452535345 3217380708 2246340824 3218693969 994485099 3217380708 1842898132 2968968094 1910766508 2976816164 733326865 2041434490 631553871 3217380708 688505563 847961216 2341585586 2245273601 4223976160 2245384272 74537039 3217380708 4089138501 3218693969 54936104 3351556771 1880637161 3218693969 54936104 3217380708 3982076256 3217380708 64070612 2041434490 458993620 2132511834 692277943 3218693969 2753863138 3218693969 951226070 2246699815 2661865929 864942730 1510328189 864942795 1510323402 3217380708 3982076256 3218693969 951226070 3218693969 951226070 2246728737 1861965050 2246728737 1861965050,0
1114,2041434490 3118255683 3218693969 3777168895 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 3776905034 3217380708 2353112200 3218693969 994485099 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 1828971747 2041434490 631553871 3217380708 2082340947 2246728737 422715066 3217380708 738308006 2041434490 631553871 847957139 1083852209 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,0
1115,864942730 10565946 3217380708 2510215966 2092489639 2975116251 2246728737 3657471097 3217380708 1059124080 2041434490 631553871 2976816164 3702589077 2968968094 1910766508 2245384272 913947419 2245384272 3624155 3217380708 4121755354 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 1861965050 847957139 1083852209,0
1116,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 2142032900 2968968094 2803848648 2092489639 435232729 2968968094 2810604122 2246699815 2834566420 864942730 1510328189 2246728737 3545365497 3217380708 2154975788 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 994237755 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720,0
1117,864662311 1542633699 2245273601 1735424888 2245273601 4073938295 847961216 1362518133 2246699815 1054767590 864942730 1510328189 3217380708 2994748777 3218693969 994485099 3217380708 1449131080 848128881 3094365125 2246699815 2327113268 864942730 1510328189 2246728737 3545365497 3217380708 1449131080 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245384272 562443903 847690172 4159771440 2245273601 1409451322 2246699815 4222851645 864942730 1510328189 847961216 1693331843 2976033787 623728226 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 2246728737 3537119515,0
1118,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2119439498 3217380708 2154975788 3218693969 994485099 3217380708 2473389857 2092489639 662511025 2968968094 2803848648 2968968094 1257718710 3189457552 3203709451 2968968094 4256629345 3217380708 2510215966 864942730 10565946 3218693969 951226070 3218693969 98513984 3218693969 951226070,0
1119,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2119439498 3217380708 2154975788 3218693969 994485099 3217380708 2473389857 2092489639 662511025 2968968094 2803848648 2968968094 1257718710 3189457552 1078211001 3217380708 1469940320 864942730 10565946 3218693969 951226070 3218693969 98513984 3218693969 951226070,0
1120,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 994237755 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720,0
1121,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 2119439498 3217380708 2154975788 3218693969 994485099 3217380708 2994748777 3218693969 951226070 3218693969 98513984 3218693969 951226070 2246699815 4281582488 2245277810 77081066 882399112 485463469 882399112 485463469 882399112 485463469 2246997334 3696389118,0
1122,2865977551 4162792596 864942730 1971534293 864942730 1971534293 2132511834 100267188 2968968094 458873279 2976816164 3405578652 2092489639 332168919 3217380708 2473389857 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 98513984 3218693969 951226070 2968968094 516041383 2976033787 732795900 2143075994 183631286 2968968094 1412710081 2968968094 2119439498 2245384272 2297583734 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 431202968 2245273601 1619222458 2246728737 3537119515 2246728737 3537119515 3218693969 951226070 3218693969 98513984 3218693969 951226070 2246728737 1858577693,0
1123,3189457552 1078211001 2968968094 2131356872 2976816164 3670614808 2041434490 631553871 3217380708 542690499 847957139 1083852209 2968968094 1671770604 2976816164 3914061263 2968968094 1910766508 3217380708 1842898132 3217380708 2238101436 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 951226070 3217380708 2353112200 3218693969 3777168895 2041434490 3118255683 3218693969 725322217 2041434490 3118255683 3218693969 3777168895 2246728737 1861965050 2246728737 1861965050,0
1124,864674487 2076190208 2246728737 3975275337 3217380708 3162837314 3218693969 994485099 3217380708 2994748777 3218693969 951226070 3218693969 98513984 3218693969 951226070 2246699815 1054767590 864942730 1510328189 847961216 1790668568 3217380708 3918336191 3218693969 994485099 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 2962959543 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 2976033787 2975316496 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077,0
1125,882399112 3337745083 3217380708 1856075173 3217380708 2238101436 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3982076256 3217380708 2353112200 3218693969 3777168895 2041434490 3118255683 3218693969 725322217 2041434490 3118255683 3218693969 3777168895 2976816164 1243995854 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 3217380708 2154975788 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 434045476 2245277810 1378530689 882399112 485463469 882399112 485463469 882399112 485463469 3218693969 951226070 3218693969 951226070,0
1126,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 3035449400 2246728737 3818546315 3217380708 1449131080 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 4121755354 3218693969 994485099 2245384272 2835079913 864674487 2215059400 2245384272 4003054055 2245277810 89983472 847694221 2575704555 2245384272 73745272 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245384272 4022712435 864662311 1535166686 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 1467778651 2246728737 3537119515 3217380708 3579962709 3218693969 951226070 3218693969 951226070 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 951226070 2246728737 3835273908,0
1127,882399112 485463469 2245277810 1312131881 882399112 485463469 882399112 485463469 3217380708 3933537673 3218693969 951226070 3218693969 951226070 3217380708 3772302167 2041434490 1100037548 3218693969 3777168895 2246699815 1054767590 864942730 1510328189 847961216 1790668568 3217380708 3918336191 3218693969 994485099 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 3502370367 2041434490 631553871 3217380708 2549182773 847957139 1083852209 2968968094 2513428378 2092489639 1849554589 2246728737 3657471097 3217380708 3974650111 864942730 10565946 2246728737 1861965050,0
1128,882399112 3337745083 3217380708 1857396528 3217380708 3980805843 3217380708 2238101436 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 1243995854 2041434490 631553871 3217380708 738308006 847957139 1083852209 3217380708 2154975788 3218693969 994485099 3217380708 4036277955 2041434490 1101907775 3217380708 4036277955 3218693969 994485099 2246728737 422715066 2246728737 422715066 3217380708 2154975788 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2353112200 3218693969 3777168895 2041434490 3118255683 3218693969 725322217 2041434490 3118255683 3218693969 3777168895,0
1129,864942730 10565946 3217380708 3974650111 2092489639 3346582092 2245384272 2257970297 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1173125914 2246728737 3542456614 3217380708 1059124080 2041434490 631553871 2976816164 2962959543 2976033787 2975316496 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 847957139 1083852209,0
1130,882399112 3337745083 3217380708 1857396528 3218693969 951226070 3218693969 951226070 3217380708 2154975788 3218693969 994485099 3217380708 3982076256 3217380708 2353112200 3218693969 3777168895 2041434490 3118255683 3218693969 725322217 2041434490 3118255683 3218693969 3777168895 2976816164 1243995854 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 3217380708 2154975788 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 434045476 2245277810 1378530689 882399112 485463469 882399112 485463469 882399112 485463469 3218693969 951226070 3218693969 951226070,0
1131,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2119439498 3217380708 2154975788 3218693969 994485099 3217380708 2473389857 2092489639 662511025 2968968094 2803848648 2968968094 416356657 2132511834 831463242 3217380708 3119383463 864942730 10565946 3218693969 951226070 3218693969 98513984 3218693969 951226070,0
1132,3612926680 3632350815 3217380708 4239037249 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 951226070 3217380708 3026394695 864662311 26234434 2245384272 3599139274 2976033787 1739309282 2968968094 2302361865 2865977551 2392622418 864942730 1971534293 864942730 1971534293 2968968094 2302361865 2976033787 4143260864 847690172 1188634672 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 431202968 2245273601 1619222458 2246728737 3537119515 2246728737 3537119515 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976033787 675765711 864662311 266675433,0
1133,2041434490 3118255683 3218693969 3777168895 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 3776905034 3217380708 2353112200 3218693969 994485099 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 841773668 2041434490 631553871 3217380708 2082340947 2246728737 422715066 3217380708 738308006 2041434490 631553871 847957139 1083852209 2976033787 2975316496 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077,0
1134,882399112 485463469 2245277810 1378530689 882399112 485463469 882399112 485463469 864674487 434045476 3217380708 3162837314 3218693969 951226070 3218693969 951226070 3217380708 2154975788 3218693969 951226070 3218693969 951226070 2976816164 1243995854 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,0
1135,882399112 485463469 2245277810 1378530689 882399112 485463469 882399112 485463469 864674487 434045476 3217380708 3162837314 3218693969 951226070 3218693969 951226070 3217380708 2154975788 3218693969 951226070 3218693969 951226070 2976816164 2800285969 2130998634 1710622492 3217380708 3320534880 2092489639 662511025 3217380708 2706092527 2041434490 55489393 2968968094 3402594617 2968968094 2142032900 2968968094 2803848648 847957139 1083852209 3217380708 2154975788 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245384272 3624155 2245384272 1173125914 2246728737 3542456614,0
1136,2865977551 2392622418 864942730 1971534293 864942730 1971534293 2968968094 2302361865 2976033787 1739309282 2245384272 3599139274 3217380708 4121755354 3218693969 994485099 3217380708 2360741695 3217380708 2720313463 2132511834 694069322 2041434490 458195553 3218693969 3777168895 3218693969 951226070 3218693969 951226070 2976033787 675765711 864662311 266675433 2976033787 4143260864 847690172 1188634672 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 994237755 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720 2968968094 2302361865,0
1137,882399112 4039837947 2976816164 385604832 882399112 4039837947 3217380708 2238101436 3217380708 2238101436 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 951226070 3217380708 2353112200 3218693969 3777168895 2041434490 3118255683 3218693969 725322217 2041434490 3118255683 3218693969 3777168895 2976816164 172434485 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 2968968094 1671770604 2976816164 3922728057 2246728737 1861965050 2246728737 1861965050,0
1138,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 3035449400 2246728737 3818546315 3217380708 1449131080 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 2994748777 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 1582607016 2245273601 3927890045 864674487 2807475527 2246728737 3975275337 2245384272 781912670 847961216 1868602760 3217380708 3918336191 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245384272 4003049590 864674487 2115476908 3217380708 3162837314 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 1467778651 2246728737 3537119515 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3835273908,0
